5.3203125,26238,5.0625,26238
5.328125,26240,5.0703125,26240
5.3359375,26242,5.078125,26242
5.34375,26244,5.0859375,26244
5.3515625,26246,5.09375,26246
5.359375,26249,5.1015625,26249
5.3671875,26250,5.109375,26250
5.375,26252,5.1171875,26252
5.3828125,26254,5.125,26254
5.390625,26256,5.1328125,26256
5.3984375,26258,5.140625,26258
5.40625,26260,5.1484375,26260
5.4140625,26261,5.15625,26261
5.421875,26263,5.1640625,26263
5.4296875,26264,5.171875,26264
5.4375,26266,5.1796875,26266
5.4453125,26267,5.1875,26267
5.453125,26269,5.1953125,26269
5.4609375,26270,5.203125,26270
5.46875,26272,5.2109375,26272
5.4765625,26273,5.21875,26273
5.484375,26275,5.2265625,26275
5.4921875,26276,5.234375,26276
5.5,26277,5.2421875,26277
5.5078125,26279,5.25,26279
5.515625,26280,5.2578125,26280
5.5234375,26282,5.265625,26282
5.53125,26283,5.2734375,26283
5.5390625,26284,5.28125,26284
5.546875,26285,5.2890625,26285
5.5546875,26287,5.296875,26287
5.5625,26288,5.3046875,26288
5.5703125,26289,5.3125,26289
5.578125,26291,5.3203125,26291
5.5859375,26293,5.328125,26293
5.59375,26294,5.3359375,26294
5.6015625,26295,5.34375,26295
5.609375,26296,5.3515625,26296
5.6171875,26298,5.359375,26298
5.625,26298,5.3671875,26298
5.6328125,26300,5.375,26300
5.640625,26301,5.3828125,26301
5.6484375,26302,5.390625,26302
5.65625,26303,5.3984375,26303
5.6640625,26303,5.40625,26303
5.671875,26304,5.4140625,26304
5.6796875,26305,5.421875,26305
5.6875,26305,5.4296875,26305
5.6953125,26306,5.4375,26306
5.703125,26307,5.4453125,26307
5.7109375,26308,5.453125,26308
5.71875,26308,5.4609375,26308
5.7265625,26309,5.46875,26309
5.734375,26310,5.4765625,26310
5.7421875,26311,5.484375,26311
5.75,26312,5.4921875,26312
5.7578125,26313,5.5,26313
5.765625,26313,5.5078125,26313
5.7734375,26314,5.515625,26314
5.78125,26315,5.5234375,26315
5.7890625,26316,5.53125,26316
5.796875,26317,5.5390625,26317
5.8046875,26317,5.546875,26317
5.8125,26318,5.5546875,26318
5.8203125,26318,5.5625,26318
5.828125,26319,5.5703125,26319
5.8359375,26320,5.578125,26320
5.84375,26320,5.5859375,26320
5.8515625,26321,5.59375,26321
5.859375,26322,5.6015625,26322
5.8671875,26322,5.609375,26322
5.875,26323,5.6171875,26323
5.8828125,26323,5.625,26323
5.890625,26324,5.6328125,26324
5.8984375,26325,5.640625,26325
5.90625,26326,5.6484375,26326
5.9140625,26326,5.65625,26326
5.921875,26327,5.6640625,26327
5.9296875,26327,5.671875,26327
5.9375,26328,5.6796875,26328
5.9453125,26329,5.6875,26329
5.953125,26329,5.6953125,26329
5.9609375,26330,5.703125,26330
5.96875,26330,5.7109375,26330
5.9765625,26331,5.71875,26331
5.984375,26331,5.7265625,26331
5.9921875,26332,5.734375,26332
6,26332,5.7421875,26332
6.0078125,26333,5.75,26333
6.015625,26333,5.7578125,26333
6.0234375,26334,5.765625,26334
6.03125,26334,5.7734375,26334
6.0390625,26335,5.78125,26335
6.046875,26335,5.7890625,26335
6.0546875,26336,5.796875,26336
6.0625,26336,5.8046875,26336
6.0703125,26337,5.8125,26337
6.078125,26337,5.8203125,26337
6.0859375,26338,5.828125,26338
6.09375,26338,5.8359375,26338
6.1015625,26339,5.84375,26339
6.109375,26339,5.8515625,26339
6.1171875,26340,5.859375,26340
6.125,26340,5.8671875,26340
6.1328125,26340,5.875,26340
6.140625,26341,5.8828125,26341
6.1484375,26341,5.890625,26341
6.15625,26341,5.8984375,26341
6.1640625,26341,5.90625,26341
6.171875,26341,5.9140625,26341
6.1796875,26342,5.921875,26342
6.1875,26342,5.9296875,26342
6.1953125,26343,5.9375,26343
6.203125,26343,5.9453125,26343
6.2109375,26344,5.953125,26344
6.21875,26345,5.9609375,26345
6.2265625,26345,5.96875,26345
6.234375,26346,5.9765625,26346
6.2421875,26347,5.984375,26347
6.25,26347,5.9921875,26347
6.2578125,26347,6,26347
6.265625,26347,6.0078125,26347
6.2734375,26348,6.015625,26348
6.28125,26348,6.0234375,26348
6.2890625,26349,6.03125,26349
6.296875,26349,6.0390625,26349
6.3046875,26349,6.046875,26349
6.3125,26349,6.0546875,26349
6.3203125,26349,6.0625,26349
6.328125,26350,6.0703125,26350
6.3359375,26350,6.078125,26350
6.34375,26351,6.0859375,26351
6.3515625,26351,6.09375,26351
6.359375,26351,6.1015625,26351
6.3671875,26351,6.109375,26351
6.375,26351,6.1171875,26351
6.3828125,26352,6.125,26352
6.390625,26352,6.1328125,26352
6.3984375,26352,6.140625,26352
6.40625,26352,6.1484375,26352
6.4140625,26352,6.15625,26352
6.421875,26353,6.1640625,26353
6.4296875,26353,6.171875,26353
6.4375,26353,6.1796875,26353
6.4453125,26353,6.1875,26353
6.453125,26353,6.1953125,26353
6.4609375,26354,6.203125,26354
6.46875,26354,6.2109375,26354
6.4765625,26354,6.21875,26354
6.484375,26354,6.2265625,26354
6.4921875,26354,6.234375,26354
6.5,26354,6.2421875,26354
6.5078125,26354,6.25,26354
6.515625,26354,6.2578125,26354
6.5234375,26354,6.265625,26354
6.53125,26355,6.2734375,26355
6.5390625,26355,6.28125,26355
6.546875,26356,6.2890625,26356
6.5546875,26356,6.296875,26356
6.5625,26356,6.3046875,26356
6.5703125,26356,6.3125,26356
6.578125,26356,6.3203125,26356
6.5859375,26356,6.328125,26356
